Goal,Number of Players,Number of Rounds,End Result
[*][ ][ ][ ][*],5,4,Player 2 wins
[*][ ][ ][ ][*],5,4,Player 2 wins
[*][ ][ ][ ][*],5,4,Player 2 wins
[*][ ][ ][ ][*],5,4,Player 2 wins
[*][ ][ ][ ][*],5,4,Player 2 wins
[*][ ][ ][ ][*],5,32,Player 3 wins
[*][ ][ ][ ][*],5,32,Player 3 wins
[*][ ][ ][ ][*],5,32,Player 3 wins
[*][ ][ ][ ][*],5,32,Player 3 wins
[*][ ][ ][ ][*],5,9,Only action cards left
[*][ ][ ][ ][*],5,16,Only action cards left
[*][ ][ ][ ][*],5,5,Player 3 wins
[*][ ][ ][ ][*],5,27,Only action cards left
[*][ ][ ][ ][*],5,14,Player 3 wins
[*][ ][ ][ ][*],5,2,Player 3 wins
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,19,Only action cards left
[*][ ][ ][ ][*],5,8,Player 1 wins
[*][ ][ ][ ][*],5,8,Player 1 wins
[*][ ][ ][ ][*],5,8,Player 1 wins
[*][ ][ ][ ][*],5,8,Player 1 wins
[*][ ][ ][ ][*],5,8,Player 1 wins
[*][ ][ ][ ][*],5,19,Only action cards left
[*][ ][ ][ ][*],5,19,Only action cards left
[*][ ][ ][ ][*],5,19,Only action cards left
[*][ ][ ][ ][*],5,19,Only action cards left
[*][ ][ ][ ][*],5,19,Only action cards left
[*][ ][ ][ ][*],5,19,Only action cards left
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,8,Player 4 wins
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,24,Player 1 wins
[*][ ][ ][ ][*],5,24,Player 1 wins
[*][ ][ ][ ][*],5,24,Player 1 wins
[*][ ][ ][ ][*],5,24,Player 1 wins
[*][ ][ ][ ][*],5,13,Only action cards left
[*][ ][ ][ ][*],5,7,Player 1 wins
[*][ ][ ][ ][*],5,7,Player 1 wins
[*][ ][ ][ ][*],5,7,Player 1 wins
[*][ ][ ][ ][*],5,7,Player 1 wins
[*][ ][ ][ ][*],5,7,Player 1 wins
[*][ ][ ][ ][*],5,7,Player 1 wins
[*][ ][ ][ ][*],5,7,Player 1 wins
[*][ ][ ][ ][*],5,7,Player 1 wins
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,8,Only action cards left
[*][ ][ ][ ][*],5,8,Only action cards left
[*][ ][ ][ ][*],5,8,Only action cards left
[*][ ][ ][ ][*],5,8,Only action cards left
[*][ ][ ][ ][*],5,8,Only action cards left
[*][ ][ ][ ][*],5,8,Only action cards left
[*][ ][ ][ ][*],5,8,Only action cards left
[*][ ][ ][ ][*],5,8,Only action cards left
[*][ ][ ][ ][*],5,8,Only action cards left
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,18,Only action cards left
[*][ ][ ][ ][*],5,14,Player 0 wins
[*][ ][ ][ ][*],5,14,Player 0 wins
[*][ ][ ][ ][*],5,14,Player 0 wins
[*][ ][ ][ ][*],5,14,Player 0 wins
[*][ ][ ][ ][*],5,14,Player 0 wins
[*][ ][ ][ ][*],5,14,Player 0 wins
[*][ ][ ][ ][*],5,14,Player 0 wins
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,20,Only action cards left
[*][ ][ ][ ][*],5,20,Only action cards left
[*][ ][ ][ ][*],5,20,Only action cards left
[*][ ][ ][ ][*],5,20,Only action cards left
[*][ ][ ][ ][*],5,6,Only action cards left
[*][ ][ ][ ][*],5,26,Only action cards left
[*][ ][ ][ ][*],5,26,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,9,Player 1 wins
[*][ ][ ][ ][*],5,9,Player 1 wins
[*][ ][ ][ ][*],5,9,Player 1 wins
[*][ ][ ][ ][*],5,9,Player 1 wins
[*][ ][ ][ ][*],5,9,Player 1 wins
[*][ ][ ][ ][*],5,9,Player 1 wins
[*][ ][ ][ ][*],5,9,Player 1 wins
[*][ ][ ][ ][*],5,9,Player 1 wins
[*][ ][ ][ ][*],5,9,Player 1 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,2,Player 0 wins
[*][ ][ ][ ][*],5,9,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,7,Only action cards left
[*][ ][ ][ ][*],5,32,Only action cards left
[*][ ][ ][ ][*],5,32,Only action cards left
[*][ ][ ][ ][*],5,32,Only action cards left
[*][ ][ ][ ][*],5,32,Only action cards left
[*][ ][ ][ ][*],5,23,Only action cards left
[*][ ][ ][ ][*],5,23,Only action cards left
[*][ ][ ][ ][*],5,23,Only action cards left
[*][ ][ ][ ][*],5,23,Only action cards left
[*][ ][ ][ ][*],5,9,Only action cards left
[*][ ][ ][ ][*],5,9,Only action cards left
[*][ ][ ][ ][*],5,9,Only action cards left
[*][ ][ ][ ][*],5,9,Only action cards left
[*][ ][ ][ ][*],5,9,Only action cards left
[*][ ][ ][ ][*],5,9,Only action cards left
[*][ ][ ][ ][*],5,9,Only action cards left
[*][ ][ ][ ][*],5,28,Only action cards left
[*][ ][ ][ ][*],5,28,Only action cards left
[*][ ][ ][ ][*],5,28,Only action cards left
[*][ ][ ][ ][*],5,28,Only action cards left
[*][ ][ ][ ][*],5,10,Only action cards left
[*][ ][ ][ ][*],5,10,Only action cards left
[*][ ][ ][ ][*],5,10,Only action cards left
[*][ ][ ][ ][*],5,10,Only action cards left
[*][ ][ ][ ][*],5,10,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,11,Only action cards left
[*][ ][ ][ ][*],5,14,Only action cards left
[*][ ][ ][ ][*],5,14,Only action cards left
[*][ ][ ][ ][*],5,14,Only action cards left
[*][ ][ ][ ][*],5,14,Only action cards left
[*][ ][ ][ ][*],5,14,Only action cards left
[*][ ][ ][ ][*],5,14,Only action cards left
[*][ ][ ][ ][*],5,27,Only action cards left
[*][ ][ ][ ][*],5,27,Only action cards left
[*][ ][ ][ ][*],5,27,Only action cards left
[*][ ][ ][ ][*],5,16,Only action cards left
[*][ ][ ][ ][*],5,16,Only action cards left
[*][ ][ ][ ][*],5,16,Only action cards left
[*][ ][ ][ ][*],5,16,Only action cards left
[*][ ][ ][ ][*],5,16,Only action cards left
[*][ ][ ][ ][*],5,16,Only action cards left
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,4,Player 2 wins
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,16,Player 1 wins
[*][ ][ ][ ][*],6,16,Player 1 wins
[*][ ][ ][ ][*],6,16,Player 1 wins
[*][ ][ ][ ][*],6,16,Player 1 wins
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,31,Player 1 wins
[*][ ][ ][ ][*],6,31,Player 1 wins
[*][ ][ ][ ][*],6,31,Player 1 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,4,Player 5 wins
[*][ ][ ][ ][*],6,18,Only action cards left
[*][ ][ ][ ][*],6,18,Only action cards left
[*][ ][ ][ ][*],6,18,Only action cards left
[*][ ][ ][ ][*],6,18,Only action cards left
[*][ ][ ][ ][*],6,18,Only action cards left
[*][ ][ ][ ][*],6,13,Player 4 wins
[*][ ][ ][ ][*],6,13,Player 4 wins
[*][ ][ ][ ][*],6,13,Player 4 wins
[*][ ][ ][ ][*],6,13,Player 4 wins
[*][ ][ ][ ][*],6,13,Player 4 wins
[*][ ][ ][ ][*],6,13,Player 4 wins
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,27,Only action cards left
[*][ ][ ][ ][*],6,27,Only action cards left
[*][ ][ ][ ][*],6,27,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,6,Player 0 wins
[*][ ][ ][ ][*],6,10,Player 4 wins
[*][ ][ ][ ][*],6,10,Player 4 wins
[*][ ][ ][ ][*],6,10,Player 4 wins
[*][ ][ ][ ][*],6,10,Player 4 wins
[*][ ][ ][ ][*],6,10,Player 4 wins
[*][ ][ ][ ][*],6,10,Player 4 wins
[*][ ][ ][ ][*],6,10,Player 4 wins
[*][ ][ ][ ][*],6,9,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,12,Only action cards left
[*][ ][ ][ ][*],6,12,Only action cards left
[*][ ][ ][ ][*],6,12,Only action cards left
[*][ ][ ][ ][*],6,12,Only action cards left
[*][ ][ ][ ][*],6,12,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,15,Only action cards left
[*][ ][ ][ ][*],6,15,Only action cards left
[*][ ][ ][ ][*],6,15,Only action cards left
[*][ ][ ][ ][*],6,15,Only action cards left
[*][ ][ ][ ][*],6,7,Player 5 wins
[*][ ][ ][ ][*],6,7,Player 5 wins
[*][ ][ ][ ][*],6,7,Player 5 wins
[*][ ][ ][ ][*],6,7,Player 5 wins
[*][ ][ ][ ][*],6,7,Player 5 wins
[*][ ][ ][ ][*],6,7,Player 5 wins
[*][ ][ ][ ][*],6,7,Player 5 wins
[*][ ][ ][ ][*],6,7,Player 5 wins
[*][ ][ ][ ][*],6,7,Player 5 wins
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,5,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,13,Only action cards left
[*][ ][ ][ ][*],6,10,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,8,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Player 0 wins
[*][ ][ ][ ][*],6,7,Player 0 wins
[*][ ][ ][ ][*],6,7,Player 0 wins
[*][ ][ ][ ][*],6,7,Player 0 wins
[*][ ][ ][ ][*],6,7,Player 0 wins
[*][ ][ ][ ][*],6,7,Player 0 wins
[*][ ][ ][ ][*],6,7,Player 0 wins
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,7,Only action cards left
[*][ ][ ][ ][*],6,32,Only action cards left
[*][ ][ ][ ][*],6,32,Only action cards left
[*][ ][ ][ ][*],6,32,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,11,Only action cards left
[*][ ][ ][ ][*],6,22,Player 4 wins
[*][ ][ ][ ][*],6,22,Player 4 wins
[*][ ][ ][ ][*],6,22,Player 4 wins
[*][ ][ ][ ][*],6,22,Player 4 wins
[*][ ][ ][ ][*],6,22,Player 4 wins
[*][ ][ ][ ][*],6,6,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,6,Only action cards left
[*][ ][ ][ ][*],7,6,Only action cards left
[*][ ][ ][ ][*],7,6,Only action cards left
[*][ ][ ][ ][*],7,6,Only action cards left
[*][ ][ ][ ][*],7,6,Only action cards left
[*][ ][ ][ ][*],7,6,Only action cards left
[*][ ][ ][ ][*],7,6,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,11,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,3,Only action cards left
[*][ ][ ][ ][*],7,7,Only action cards left
[*][ ][ ][ ][*],7,7,Only action cards left
[*][ ][ ][ ][*],7,7,Only action cards left
[*][ ][ ][ ][*],7,7,Only action cards left
[*][ ][ ][ ][*],7,7,Only action cards left
[*][ ][ ][ ][*],7,7,Only action cards left
[*][ ][ ][ ][*],7,13,Only action cards left
[*][ ][ ][ ][*],7,13,Only action cards left
[*][ ][ ][ ][*],7,13,Only action cards left
[*][ ][ ][ ][*],7,13,Only action cards left
[*][ ][ ][ ][*],7,13,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
[*][ ][ ][ ][*],7,5,Only action cards left
